text_id	rank	log_rank	anger_masked	anger_orig	boredom_masked	boredom_orig	disgust_masked	disgust_orig	fear_masked	fear_orig	guilt_shame_masked	guilt_shame_orig	joy_masked	joy_orig	pride_masked	pride_orig	relief_masked	relief_orig	sadness_masked	sadness_orig	surprise_masked	surprise_orig	trust_masked	trust_orig	emotionality_masked	emotionality_orig	negative_masked	negative_orig	positive_masked	positive_orig	storytelling_one_domain	storytelling_mixed_domain	avg_hedge	final_abs_hedge	final_hedge	first_abs_hedge	first_hedge	global_abs_hedge	prob_anger_masked	prob_anger_orig	prob_boredom_masked	prob_boredom_orig	prob_disgust_masked	prob_disgust_orig	prob_fear_masked	prob_fear_orig	prob_guilt_shame_masked	prob_guilt_shame_orig	prob_joy_masked	prob_joy_orig	prob_pride_masked	prob_pride_orig	prob_relief_masked	prob_relief_orig	prob_sadness_masked	prob_sadness_orig	prob_surprise_masked	prob_surprise_orig	prob_trust_masked	prob_trust_orig	prob_storytelling_mixed_domain	prob_storytelling_one_domain
739	0.8888888890000001	-0.11778303553138338	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.0833333333333333	0	0.0	1	0.1666666666666666	1	0.0658914963714778	0.0549740237416699	0.0464629089925438	0.0407533759484067	0.0444748213980346	0.056414030236192	0.0526373279048129	0.0137934175087139	0.0056005463702604	0.0043961678864434	0.1716527171432972	0.1725427251309156	0.3638061699457466	0.6701110005378723	0.1574593473225832	0.1599115441553294	0.0191724780597724	0.0078748477622866	0.0183645921992138	0.0124027805286459	0.211179469153285	0.3222344184294343	0.0054779064143076	0.0826738409698009
740	0.545454545	-0.6061358044036489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0	0.0	1	0.1666666666666666	1	0.0567276255460456	0.0550710796262137	0.010477408306906	0.0101624604460084	0.0696014969609677	0.0742543232627213	0.1843827405944466	0.0461389171425253	0.0071720532374456	0.0053931717644445	0.1262236810754984	0.1331290405243635	0.3102465480333194	0.543581736087799	0.1457245672121644	0.0971569331362843	0.0214303685352206	0.0116969088616315	0.02686445240397	0.0182651431648992	0.1848290173336863	0.3548536154441535	0.0058857804513536	0.1024071395397186
741	0.666666667	-0.4054651076081644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0208333333333333	1	0.0625	0	0.0	1	0.0623760791495442	0.0505913665750995	0.2534361898317002	0.1142119562253356	0.0368221689481288	0.0503300286829471	0.0114811266656033	0.0040602848923299	0.0046672508236952	0.0020511564798653	0.1766361016780138	0.2143197380006313	0.1602915653027594	0.167346638161689	0.3135090786963701	0.2653199128806591	0.0192216540221124	0.0051637864555232	0.0364453369518742	0.016535697877407	0.0164880805183202	0.0096557476470479	0.0063004552735947	0.063234993070364
742	0.636363636	-0.4519851243144858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277777777777777	1	0.1111111111111111	0	0.0	1	0.2331383034586906	0.2605209684930741	0.0798520739888772	0.0349134995252825	0.4843639001250267	0.3898540019989013	0.0349412092589773	0.0050385583483148	0.1471567852073349	0.0164107743068598	0.0634168524760752	0.080575680010952	0.1262164968065917	0.299346092226915	0.0138522614375688	0.0127695812378078	0.0628594205947592	0.0094573717331513	0.0154929984244517	0.0077626017853617	0.0535588750150054	0.0707745673542376	0.0069447490037418	0.0531421263702213
743	0.692307692	-0.3677247805697618	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.0	0	0.0	0	0.0	0	0.7663335740566254	0.5926065295934677	0.1789161064196378	0.0902764794067479	0.4074331626296043	0.4597304970026016	0.2421757612843066	0.05451330258511	0.0235253834864124	0.0233651135116815	0.0087718310009222	0.0049675662477966	0.0092666783486492	0.0038865841634105	0.007420142146293	0.0061286813113838	0.3748262159526348	0.1621104968711733	0.0114883179543539	0.0054094954452011	0.0053104907448869	0.0064543880755081	0.0062201204360462	0.0679892875254154
744	0.583333333	-0.5389965013041156	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.0	0	0.0	0	0.0	0	0.4823100998997688	0.3921535412315279	0.8857925534248352	0.6152388439979404	0.3480933632701635	0.4231355488300323	0.1906047445721924	0.0494510538643226	0.0337965584360063	0.0161239432985894	0.0057489317550789	0.0030940478434786	0.0062218878418207	0.0027099562110379	0.011231225146912	0.0150633701239712	0.2247531343251466	0.0731447104597464	0.0094636270659975	0.0031611715559847	0.0070066853193566	0.0065710586641216	0.0053574909921735	0.0778841101564467
745	0.7	-0.35667494393873245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0463948438875377	0.0530377197195775	0.1392817989457398	0.0513060050085186	0.0328596316510811	0.081153911515139	0.0071256913186516	0.0036385008192155	0.0051624301471747	0.0025823029398452	0.1434978161007166	0.1275811101775616	0.0546416546450927	0.0420877250377088	0.1599701002705842	0.0978779357858002	0.014292591670528	0.0072280939435586	0.0565012095030397	0.0174053439870476	0.0178010087343864	0.018997346019023	0.0068735672393813	0.0839654251933097
746	0.666666667	-0.4054651076081644	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.1026785714285714	1	0.0625	1	0.1428571428571428	2	0.5982731431722641	0.3349419038742781	0.0193123640259727	0.0121563409222289	0.5476547986268997	0.5683117508888245	0.041914670006372	0.0120413786848075	0.0260974388569593	0.0181404604343697	0.0385379975195974	0.0364879265427589	0.1145517750643193	0.1369748612865805	0.0279561207164078	0.0195027281530201	0.0734412160702049	0.0195372571703046	0.0471698251320049	0.0202037984039634	0.2377423709258437	0.3464893399272114	0.0050925999064929	0.0545068696141243
747	0.928571429	-0.07410797169218342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0.1036866359447004	2	0.064516129032258	1	0.1428571428571428	3	0.4689366452395916	0.2705078683793545	0.0241821080096997	0.019940628518816	0.5094605065882206	0.4528388865292072	0.0610567632946185	0.029571051406674	0.0241029656725004	0.0114678127341903	0.0431923988275229	0.0625667248852551	0.2051678527146578	0.2436323905363679	0.0262027220102027	0.0270054357126355	0.0549603354185819	0.0116878261091187	0.0387343514710664	0.0172350595938041	0.5976110488176346	0.5226709900423885	0.0053807573160156	0.0876277251169085
748	0.5	-0.6931471805599453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0969696969696969	1	0.0909090909090909	1	0.2	2	0.3616243585944175	0.2528036940842867	0.0147230913455132	0.0067206542269559	0.324519873317331	0.2116616375511512	0.0087553481454961	0.0043779118626844	0.0070259278290905	0.0032061855890788	0.1321418746840209	0.1618619059910997	0.2591015544719994	0.3752958066761493	0.1230673601850867	0.0943214066326618	0.0221969608683139	0.0051211045472882	0.128247785102576	0.0750875972094945	0.1019937181146815	0.0814744647941552	0.0050867352518253	0.0537286955863237
749	0.7333333329999999	-0.3101549287583851	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	0.0	0	0.0	0	0.0	0	0.6816551148891449	0.5660655677318573	0.0147679174086079	0.0036426265956833	0.8444878160953522	0.8663968980312348	0.1049188413424417	0.0239187941187992	0.0411234326660633	0.0332218803698197	0.0113633674918673	0.0072452813619747	0.0193877470330335	0.0049815998412668	0.0062077071284875	0.0056621716124936	0.0985510841943323	0.0553996520582586	0.017422606376931	0.0122364517534151	0.0108572166762314	0.0182977023301646	0.0202913539484143	0.1230776406824588
750	0.428571429	-0.8472978593872036	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0.0944444444444444	1	0.0833333333333333	1	0.2	2	0.9012064933776855	0.7035642310976982	0.0279274709988385	0.0142078513861633	0.6203310161828994	0.511421800404787	0.144171469315188	0.01812837687321	0.0108350817579776	0.0063746466767042	0.0117824571498204	0.0123880415339954	0.0375758442678488	0.0274685866665095	0.0230714667704887	0.0196645099320448	0.0613583971513435	0.0177944904193282	0.0253670967416837	0.0143660607282072	0.1216921682469546	0.1635929012787528	0.0054844047990627	0.0579290645197033
751	0.428571429	-0.8472978593872036	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	1	1	0	0	0	0	0.125	1	0.05	1	0.2	2	0.6666105039417743	0.4523027490824461	0.0237558454275131	0.007204581820406	0.965991234779358	0.9684813916683196	0.2835875581949949	0.2671027170028537	0.3870992273092269	0.1370177016593516	0.0126002482837066	0.0099280773894861	0.0696152365999296	0.0267408396117389	0.0333163241506554	0.0143309837672859	0.5047516345977783	0.3924698419868946	0.0296255011693574	0.015122114366386	0.0089420381002128	0.0044704553030896	0.0059648584458045	0.103507231734693
752	0.6	-0.5108256237659907	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	0.0779220779220779	1	0.0909090909090909	1	0.1428571428571428	2	0.8804471492767334	0.7630446493625641	0.0381477555492892	0.0149181913817301	0.8310916602611542	0.7656647264957428	0.0576073546078987	0.0199810612364672	0.0307612146018072	0.0163617747137323	0.017017727124039	0.0112536219647154	0.0636030538356862	0.0622605248354375	0.0308104182360693	0.0183080225484445	0.0605067277909256	0.0102161127026192	0.0282836246769875	0.0131838478613644	0.0641303232870996	0.1170698598725721	0.0057207726757042	0.0545410055667161
753	0.7	-0.35667494393873245	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	0.0714285714285714	0	0.0	1	0.1428571428571428	1	0.9079303860664368	0.7926775991916657	0.0160011936677619	0.0089758794696535	0.7728735953569412	0.7739550471305847	0.0572768175159581	0.015551440755371	0.0466949841938912	0.0172225723741576	0.0180620085040573	0.0170284778578206	0.039772177953273	0.0389003241434693	0.015572957904078	0.0137043439899571	0.1009632819332182	0.0199338272679597	0.0195000659092329	0.0109750288422219	0.1083394262008368	0.1679591701366007	0.0058432136662304	0.0767674122005701
754	0.75	-0.2876820724517809	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.0833333333333333	0	0.0	1	0.1666666666666666	1	0.0683217149227857	0.056084402417764	0.032055668765679	0.0155060257588047	0.3841176763176918	0.4208341494202613	0.7469730705022812	0.5330286402255296	0.0169887446798384	0.0328878439846448	0.038380343420431	0.0283263377845287	0.0162587201106362	0.0112500213785097	0.0581300999037921	0.0663521257927641	0.1622171099297702	0.1525881171226501	0.029477989138104	0.0369004737120121	0.0150541559327393	0.0183810281334444	0.0075586773804388	0.1312512749806046
755	0.6315789470000001	-0.4595323299617734	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0.0	0	0.0	0	0.0	0	0.7384500712156296	0.4560772687196731	0.0512754112132824	0.008017893161741	0.882379287481308	0.8064584404230117	0.3729342540493235	0.3204574189148843	0.0691144442069344	0.0494141523260623	0.0065466404252219	0.0043507535418029	0.0056051906314678	0.0026605392864439	0.0055788043770007	0.0062150390527676	0.0918896152172237	0.0209260955220088	0.0119120948715135	0.0057173923007212	0.0056212915806099	0.005558036052389	0.0115975048393011	0.1723882647231221
756	0.818181818	-0.20067069568437337	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0.0708333333333333	0	0.0	1	0.2	2	0.6760098844766617	0.5128491759300232	0.0130974208703264	0.0050768839486408	0.8103213787078858	0.635595265030861	0.1236046738689765	0.0177281217649579	0.5211492836475372	0.4343207469210028	0.0120932858902961	0.0068262189277447	0.0142928652698174	0.0146180037409067	0.0171447099652141	0.0250262924470007	0.3210449494421482	0.0638926249928772	0.0173457658849656	0.0071060038520954	0.0103157889388967	0.0078437201096676	0.0055762315052561	0.060746697615832
757	0.2	-1.6094379124341003	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	0.0909090909090909	2	0.1818181818181818	0	0.0	2	0.7003425836563111	0.6811468809843063	0.0212804259499534	0.007235843752278	0.8032377392053605	0.7704686909914017	0.2109696560772135	0.1262595870532095	0.0107105077477172	0.0102853498305194	0.0096898894291371	0.0058133879269007	0.0168119579087942	0.0033960885019041	0.0089004816138185	0.0065803476027213	0.0497019257280044	0.0255015957169234	0.0228496178751811	0.011950594279915	0.0219492519274354	0.0236740289517911	0.008236923883669	0.0974410712718963
758	0.846153846	-0.16705408484498438	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	2	1	1	1	1	0	0	0.0857142857142857	1	0.0285714285714285	1	0.1428571428571428	2	0.6009641006588936	0.4510294385254383	0.0216508061625063	0.0152801575371995	0.7182748436927795	0.629804328083992	0.0600959744770079	0.0182022017776034	0.0692310845479369	0.036202100245282	0.0189709421712905	0.013838906539604	0.0429644746705889	0.0507339203730225	0.0220763353863731	0.0162918394897133	0.0600328943692147	0.0140346128260716	0.0249686290277168	0.0163971251342445	0.6400094598531723	0.6446031581610441	0.0052024475648067	0.0814519472420215
759	0.7777777779999999	-0.2513144279951919	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	2	1	1	1	1	0	0	0.0861344537815126	1	0.0294117647058823	1	0.1428571428571428	2	0.613949590921402	0.4456562461331487	0.0149109221762046	0.0110173402819782	0.7209496021270752	0.6580667108297348	0.0534095754148438	0.0174557527992874	0.0659159991890192	0.0369096948765218	0.0183969105884898	0.014357500243932	0.0431131213670596	0.0473605722188949	0.0179538985248655	0.0155384246027097	0.0558881666511297	0.0125716189853847	0.0239057061029598	0.0162105944822542	0.602304519712925	0.6214860303327441	0.0052208189270459	0.0781047483906149
760	0.3	-1.2039728043259361	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.05	1	0.1	0	0.0	1	0.0384033798007294	0.0495427450980059	0.0150740156997926	0.0165451911656418	0.0537654694169759	0.1327612738125026	0.0116791325912345	0.0042762385506648	0.0068618813413195	0.0039784282096661	0.2724622413516044	0.3056342620402574	0.3572521369671449	0.5774380743503571	0.0140856038080528	0.0143686781404539	0.0272495246492326	0.0133579377317801	0.0304796575102955	0.0184525362332351	0.3914476560428738	0.3193234781851061	0.0094765654182992	0.0889872780069708
761	0.8	-0.2231435513142097	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.037037037037037	1	0.1111111111111111	0	0.0	1	0.435090933740139	0.322189934598282	0.0095362158899661	0.0028799808846088	0.90551278591156	0.7740518182516098	0.4541922193020582	0.3182160846889019	0.050020462332759	0.0260110058356076	0.0062649796775076	0.0038197798479814	0.0102040661964565	0.0042386480781715	0.0046322494628839	0.0050262161064893	0.1111892686691135	0.0146430876222439	0.0104324605315923	0.0044897095533087	0.0109345683595165	0.0134810196614125	0.0062835944001562	0.1695404645055532
762	0.428571429	-0.8472978593872036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0.0357142857142857	0	0.0	1	0.1428571428571428	1	0.121016277372837	0.0578317380626685	0.0222663327935151	0.0080446342471987	0.1686464618891477	0.1203885245835408	0.029297052550828	0.0046980093233287	0.0071771527291275	0.0068552140204701	0.2394880337640643	0.176921759173274	0.3058876745402813	0.3497097171843052	0.0508837529458105	0.0277857988025061	0.0436112244264222	0.0088282069307751	0.0388582030078396	0.0131940007442608	0.4480539686977863	0.542616624571383	0.0066897043026983	0.0490654486231505
763	0.7777777779999999	-0.2513144279951919	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0.0714285714285714	0	0.0	1	0.1428571428571428	1	0.5672325968742371	0.5188532210886478	0.0104862883978057	0.0043233909411355	0.6152621537446976	0.5322342500090599	0.0205502341035753	0.010542883281596	0.030922027491033	0.0110677966848015	0.029885078780353	0.0363448620773851	0.1402035087230615	0.103170006442815	0.0131343894521705	0.0111124014249071	0.0354616768192499	0.0066332837217487	0.0326745830243453	0.0188273397041484	0.4424396373331546	0.455097093898803	0.0058183634886518	0.0708327261731028
764	0.538461538	-0.6190392092633663	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	0.0	0	0.0	0	0.0	0	0.9262849986553192	0.8424859464168548	0.1046679548220708	0.0540098363941069	0.7564386576414108	0.8073438584804535	0.046751552936621	0.0282868458656594	0.0192433654796332	0.0100750871933996	0.0101447188062593	0.0046661518397741	0.0079346376820467	0.0038196137873455	0.0104606440407224	0.0107130205025896	0.2022460231557488	0.178419107850641	0.0260937533574178	0.0091212515486404	0.0052171364775858	0.0035959900968009	0.0067612945334985	0.103982188180089
765	0.909090909	-0.09531017990432486	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.1	0	0.0	1	0.2	1	0.0413913858588784	0.0363553851260803	0.0225156306521967	0.0076141499535879	0.9567218899726868	0.9639134347438812	0.198944439087063	0.0291006292914971	0.1305624624714255	0.0624055462772958	0.0292651905678212	0.0253832485992461	0.0224526472855359	0.0198822010774165	0.069952215719968	0.0561423097969964	0.2548785962630063	0.1484617806971073	0.0400846090400591	0.038811969012022	0.0075246637803502	0.0080893883248791	0.007442611688748	0.1254619270563125
766	0.727272727	-0.3184537314935346	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	0.0277777777777777	1	0.0555555555555555	0	0.0	1	0.797263017296791	0.6266603916883469	0.0460635214636568	0.0050390865653753	0.8710194975137711	0.8429461508989334	0.1191227241884917	0.0390667872969061	0.0682607933762483	0.0270041125477291	0.0071104688860941	0.0037806334497872	0.0053719169227406	0.0026285785075742	0.0064006890519522	0.0053369429486338	0.1485970155801624	0.042056694207713	0.0105572891887277	0.0043933785404078	0.0059117941185832	0.0077116866188589	0.0063875824213027	0.1011125041171908
767	0.75	-0.2876820724517809	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.02	1	0.04	0	0.0	1	0.611287596821785	0.4177895717322826	0.1576769866514951	0.0546024298411794	0.4308650627732276	0.5278576098382473	0.303725171322003	0.2961372109130025	0.0363319686148315	0.0302495674462989	0.0116604834271129	0.0068138142814859	0.0076673656702041	0.0036500719026662	0.007820213260129	0.0107072918093763	0.12624028371647	0.0336497838143259	0.0130052891559898	0.0079739138716831	0.0083897791220806	0.0120077144994866	0.0057597839622758	0.0722421070560812
768	0.647058824	-0.43531807053057275	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0135135135135135	1	0.027027027027027	0	0.0	1	0.2289948418736457	0.1454594742972403	0.0219513494288548	0.0075996546976966	0.651862807571888	0.5722368523478508	0.0064139546884689	0.0025544465286657	0.0086994954501278	0.0037784750689752	0.0387685903580859	0.0471867105690762	0.1483475498855114	0.0517089945729821	0.0720203853212297	0.075163468811661	0.0178991302615031	0.0071391426376067	0.0844687400851398	0.0501064913580194	0.0463385767769068	0.02209911425889	0.0062314205802977	0.1469948709011078
769	0.285714286	-1.252762967495368	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0.0416666666666666	0	0.0	1	0.0833333333333333	1	0.3812376961112022	0.3513796787708997	0.0433041413605678	0.005669935196056	0.9325502514839172	0.9232690632343292	0.0547447900054976	0.014561554044485	0.5956011146306992	0.3476172131020575	0.0128797995508648	0.0138186695054173	0.0801502809044905	0.1040204517310485	0.0083766525611281	0.0171058568404987	0.0767406980041414	0.036341505323071	0.0179503641556948	0.0111166582093574	0.008725294668693	0.0077959857037058	0.0334414838463999	0.2070762721821665
770	0.909090909	-0.09531017990432486	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.0	0	0.0	0	0.0	0	0.138333068229258	0.1779272502288222	0.0082872688130009	0.007500401159632	0.5454825766384601	0.6157056242227554	0.0076744608697481	0.0026470491255167	0.0098705787095241	0.0046912406396586	0.1510169077664613	0.1158022388350218	0.384205895033665	0.3613980485126376	0.0130785100744105	0.0133988750283606	0.0238245841697789	0.0083242087333928	0.0228156099794432	0.013819688744843	0.0335990879801102	0.0400795422086957	0.0072713044006377	0.0727220870554447
771	0.615384615	-0.4855078164067009	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	1	1	0	1	0	0	0.0714285714285714	0	0.0	1	0.1428571428571428	1	0.903144496679306	0.7786657452583313	0.0156635551364161	0.0078869528835639	0.6736407548189163	0.5444991156458855	0.0650904106907546	0.0130259188939817	0.0304944269941188	0.0114247207995504	0.0121791741345077	0.0073542744270525	0.0309571100980974	0.0235791359096765	0.0156799375079572	0.0124308520462363	0.1416190765798091	0.0238116463413462	0.016395147354342	0.0076200012816116	0.386461557354778	0.8034999877214432	0.0057090476853773	0.0660025920718908
772	0.818181818	-0.20067069568437337	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1	1	0	1	0	0	0.0714285714285714	0	0.0	1	0.1428571428571428	1	0.7710093557834625	0.517328392714262	0.0201666553039103	0.0098761555855162	0.6976178616285325	0.6484549909830093	0.0935744033427909	0.0185871208785101	0.0516588600818067	0.0143411786761134	0.0191521532426122	0.0114570827106945	0.0704976254957728	0.0604156188899651	0.0340553315822035	0.0189530277391895	0.1100354004651308	0.0185001445468515	0.0234446931630373	0.0082871704129502	0.4025660349056125	0.7638635486364365	0.0059341558720916	0.0756946861743927
773	0.4	-0.916290731874155	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0.0583333333333333	1	0.0333333333333333	1	0.0833333333333333	2	0.558326181769371	0.4581155672669411	0.0090343052666867	0.0029085641144774	0.953728848695755	0.9161373257637024	0.0614322891109623	0.0173823849996551	0.3353717144578695	0.1640979405259713	0.0124499013996683	0.0135381660540588	0.0138900805497542	0.0122214652481488	0.0094689156860113	0.022286564472597	0.0619075716473162	0.0197654738905839	0.0228046791860833	0.0133149874745868	0.0068975562229752	0.0099855932348873	0.0066482528927735	0.067112492583692
774	0.666666667	-0.4054651076081644	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.1	0	0.0	1	0.2	1	0.5594525635242462	0.5647746115922928	0.0208611891779582	0.0137767378764692	0.8780706405639649	0.876516580581665	0.1399816609919071	0.0620972406934015	0.2263137812726199	0.1364993642549961	0.0241492826375179	0.022326460503973	0.0330539495102129	0.0442056173924356	0.0593423308338969	0.0465586284641176	0.2360372252762317	0.094155633682385	0.0428748270729556	0.0282856542384251	0.0091187571291811	0.0053057664365042	0.0062321375356987	0.0780024323612451
775	0.857142857	-0.15415067999392493	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.0555555555555555	0	0.0	1	0.1666666666666666	1	0.3216427858918905	0.2062109638936817	0.0498916709504555	0.0272832020244095	0.7716731667518616	0.7288147926330566	0.0277138748089782	0.0109492841467726	0.0354353747097775	0.041260093380697	0.0284051736700348	0.0218798306770622	0.2031720137922093	0.2771637610159814	0.0442230833461508	0.0503726324532181	0.128903497941792	0.0608335313852876	0.0177287381491623	0.0077936163288541	0.0422118161572143	0.0354810315708164	0.0056637902860529	0.0562047660350799
776	0.85	-0.16251892949777494	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.0869708994708994	1	0.0625	1	0.1428571428571428	3	0.4648331969976425	0.3678066045045852	0.0818232817982789	0.0246144882868975	0.7717546850442887	0.7704950898885727	0.4618110708892345	0.403597476053983	0.2042566487565636	0.1588482799008488	0.0190407719637732	0.0136573221301659	0.0204993378836661	0.0070972287328913	0.0522430285112932	0.030510924081318	0.425455816835165	0.3258813589811325	0.0332712236791849	0.0161159609560854	0.0133677494362927	0.0077384106698445	0.0068640092969872	0.0721219843253493
777	0.5	-0.6931471805599453	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.0357142857142857	0	0.0	1	0.1428571428571428	1	0.2350733692757785	0.2843222426250577	0.0832610969198867	0.0488815405406057	0.6451986715197563	0.6569316312670708	0.0298765218874905	0.0122363746981136	0.1076951652765274	0.184499982278794	0.0398563981056213	0.0533826161408796	0.1231407599174417	0.0961283887038007	0.144927442073822	0.0962817749474197	0.1604284840635955	0.0545431201346218	0.022009061393328	0.0182879826752468	0.0419992435723543	0.0462308220419799	0.0066671981359831	0.0902311673387885
778	0.6	-0.5108256237659907	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.0568783068783068	0	0.0	1	0.1428571428571428	2	0.2185939710587263	0.2848631876055151	0.1067583677184302	0.033079440286383	0.8006414175033569	0.6916812121868133	0.0245309482386801	0.0077280009107198	0.0420399154885672	0.1454166163923219	0.0522386774886399	0.0262164565734565	0.0847903352347202	0.0382606418570503	0.01264227128122	0.0194171623094007	0.0619480367749929	0.0133481987984851	0.0358453763416036	0.0142919800127856	0.0119868836482055	0.0067812226596288	0.0057538712979294	0.0582821807824075
779	0.7142857140000001	-0.3364722370212128	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0.0666666666666666	0	0.0	1	0.2	1	0.9049289405345916	0.7524931617546826	0.0356154300796333	0.0215054857661016	0.6802351027727127	0.4227473523467779	0.0294533039676025	0.0078994056791998	0.0082746557774953	0.0038267158612143	0.0111195044184569	0.0157280971761792	0.0435473782243207	0.0466742248740047	0.0245500727556645	0.0303814853308722	0.0415447292500175	0.0084198327618651	0.0200851108413189	0.0098999536712653	0.0646292400779202	0.1425006379082333	0.0056599847506731	0.0516394590958952
780	0.727272727	-0.3184537314935346	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0.0454545454545454	1	0.0909090909090909	0	0.0	1	0.4401402585208416	0.3811239114962518	0.0109707195602823	0.0033469022484496	0.875782823562622	0.846558004617691	0.4532190448138863	0.2196647461503744	0.0596019432181492	0.0586823539691977	0.0093201983952894	0.0061174154514446	0.0106122906785458	0.0045588291482999	0.0058093797997571	0.005175654561026	0.1040494347224012	0.0412938117748126	0.0115125979529693	0.0059303138463292	0.0075018946663476	0.0088333037012489	0.0065172088099643	0.101999014429748
